repo,ip,uuid,mac,name,os,vendor,family,firmware,type,critical,high,medium,low
Default,192.168.68.98,6a11ba3f-5a07-4f26-897e-90a178047469,00:50:56:a6:0b:6c,,Linux Kernel 2.6.32-573.el6.x86_64 on CentOS release 6.7 (Final),,,,general-purpose,19,71,126,14
Default,192.168.68.99,e4ceed7f-09f3-4589-bbe7-3e62b340bfce,00:50:56:a6:2d:4c,,Linux Kernel 2.6.32-754.6.3.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,13,27,5
Default,192.168.68.100,,00:50:56:a6:33:01,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,9,2
Default,192.168.68.102,,00:50:56:a6:3e:9f,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,11,5
Default,192.168.68.103,,00:50:56:a6:39:e0,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,8,5
Default,192.168.68.104,4dd5c56d-3739-4c32-bf85-958767c77b92,00:50:56:a6:69:16,,Linux Kernel 3.10.0-693.5.2.el7.x86_64 on CentOS Linux release 7.4.1708 (Core),,,,general-purpose,3,43,80,12
Default,192.168.68.106,,00:50:56:bd:37:06,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.107,,00:50:56:bd:2e:05,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.108,,00:50:56:bd:27:b9,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,6,4
Default,192.168.68.111,,00:50:56:bd:46:07,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,3,2
Default,192.168.68.113,,00:50:56:a6:5c:b3,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,1,2
Default,192.168.68.114,,00:50:56:a6:49:ad,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,1,2
Default,192.168.68.115,,00:50:56:a6:2a:e5,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,1,2
Default,192.168.68.117,,00:50:56:bd:16:ee,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,7,2
Default,192.168.68.118,,00:50:56:bd:6e:a3,,Microsoft Windows Server 2008 R2 Datacenter Service Pack 1,,,,general-purpose,3,2,16,1
Default,192.168.68.119,,00:50:56:a6:10:ff,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.121,,00:50:56:a6:4c:0a,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,1,2
Default,192.168.68.123,,00:50:56:a6:72:13,,Microsoft Windows Server 2012 Standard,,,,general-purpose,1,0,12,1
Default,192.168.68.125,,00:50:56:a6:18:6e,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,2
Default,192.168.68.126,,00:50:56:a6:34:1f,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,6,1
Default,192.168.68.127,,00:50:56:a6:17:d2,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,3
Default,192.168.68.128,,00:50:56:a6:75:d7,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,1,10,3
Default,192.168.68.129,,00:50:56:a6:4c:a1,,ExtremeXOS,,,,unknown,0,0,3,1
Default,192.168.68.130,,00:50:56:a6:64:3e,,Linux Kernel 4.8,,,,unknown,0,0,5,0
Default,192.168.68.132,,00:50:56:a6:00:a7,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,9,2
Default,192.168.68.140,,00:50:56:a6:13:18,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,4,2
Default,192.168.68.141,,00:50:56:a6:55:07,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,9,3
Default,192.168.68.142,,00:50:56:a6:73:9d,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,5,2
Default,192.168.68.143,,00:50:56:a6:f7:90,,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,0,0,8,0
Default,192.168.68.144,,00:50:56:a6:26:d4,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,9,4
Default,192.168.68.145,,00:50:56:a6:3d:5d,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,0
Default,192.168.68.146,,00:50:56:a6:9e:5f,,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,0,0,7,2
Default,192.168.68.147,,00:50:56:a6:dc:05,,,,,,general-purpose,0,0,0,0
Default,192.168.68.149,,00:50:56:33:c9:74,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,1,5,2
Default,192.168.68.150,,00:50:56:a6:69:8d,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,8,5
Default,192.168.68.151,,00:50:56:a6:60:4c,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,1,2
Default,192.168.68.153,,00:50:56:a6:be:c6,,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,0,0,10,0
Default,192.168.68.154,,00:50:56:a6:7d:67,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,4,0
Default,192.168.68.159,,00:50:56:a6:44:1f,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.164,,00:50:56:a6:36:b7,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,2
Default,192.168.68.168,,00:50:56:a6:10:23,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.169,,00:50:56:a6:10:49,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.170,,00:50:56:a6:57:5d,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,6,1
Default,192.168.68.173,,00:50:56:a6:06:90,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.180,04d5a367-7148-46df-ad67-67afc547a708,00:50:56:a6:70:81,,Linux Kernel 2.6.32-754.2.1.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,1,18,27,5
Default,192.168.68.190,,00:50:56:a6:2f:ba,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,3
Default,192.168.68.192,,00:50:56:a6:20:96,,CentOS Linux 6 Linux Kernel 2.6,,,,unknown,0,0,1,2
Default,192.168.68.193,,00:50:56:a6:7c:bc,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,3,3
Default,192.168.68.200,,00:50:56:a6:4d:a7,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.202,,00:50:56:a6:7c:7e,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,6,1
Default,192.168.68.204,,00:50:56:a6:a5:3a,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.210,,00:50:56:a6:b5:69,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,11,1
Default,192.168.68.212,,00:50:56:a6:fe:f4,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,1,13,1
Default,192.168.68.213,,00:50:56:a6:18:80,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,1,3
Default,192.168.68.214,,00:50:56:a6:ab:fd,,Microsoft Windows 10,,,,unknown,0,0,0,0
Default,192.168.68.215,,00:50:56:a6:da:0e,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.68.218,,00:50:56:a6:ba:4f,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.68.219,,00:50:56:a6:f7:ca,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.220,,00:50:56:a6:ec:04,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,4,0
Default,192.168.68.221,,00:50:56:a6:4c:95,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.223,,00:50:56:a6:84:9c,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,1,1
Default,192.168.68.225,,00:50:56:a6:6a:b1,,Windows 6.1,,,,unknown,0,0,4,1
Default,192.168.68.226,,00:50:56:a6:e9:ca,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.227,,00:50:56:a6:ba:3d,,Barracuda Spam and Virus Firewall\nBarracuda Spam Filter\nBarracuda SSL VPN,,,,unknown,0,0,4,1
Default,192.168.68.228,,00:50:56:a6:bb:7b,,ExtremeXOS,,,,unknown,0,0,0,1
Default,192.168.68.230,,00:50:56:a6:a9:a1,,Linux Kernel 4.8,,,,unknown,0,0,3,1
Default,192.168.68.232,,00:50:56:a6:4e:c5,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,0,1
Default,192.168.68.235,,00:50:56:a6:6e:e3,,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,2,2
Default,192.168.68.237,,00:50:56:a6:18:e5,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.68.238,,00:50:56:a6:30:22,,Arista EOS,,,,unknown,0,0,4,3
Default,192.168.68.240,,00:50:56:a6:5b:67,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,4,1
Default,192.168.68.241,,00:50:56:a6:db:56,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,1
Default,192.168.68.242,,00:50:56:a6:3b:0f,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.68.243,,00:50:56:a6:98:60,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.68.245,,00:50:56:a6:51:83,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,1
Default,192.168.68.247,,00:50:56:a6:7c:09,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,0,1
Default,192.168.68.248,,00:50:56:a6:48:54,,Arista EOS,,,,unknown,0,0,4,0
Default,192.168.68.250,,00:50:56:a6:e5:65,,Linux Kernel,,,,,0,0,0,0
Default,192.168.97.0,,00:50:56:a6:49:6e,devldap1.devldap1.dc.demo.io,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,5,1,10,0
Default,192.168.97.3,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,0
Default,192.168.97.8,e7bd2c7e-59a9-4efe-9e75-c73fb0a93dcb,00:50:56:a6:66:22,,Linux Kernel 3.10.0-862.9.1.el7.x86_64 on CentOS Linux release 7.5.1804 (Core),,,,general-purpose,5,80,142,13
Default,192.168.97.21,c4600967-c3f1-4636-9285-16b8653ff949,00:50:56:bd:1a:5f,,Linux Kernel 2.6.32-754.25.1.el6.x86_64 on Red Hat Enterprise Linux Server release 6.6 (Santiago),,,,general-purpose,26,119,151,12
Default,192.168.97.33,c8eff4ea-bb3d-44c6-93f0-a333b04b7a3b,00:50:56:a6:0f:56,,Linux Kernel 2.6.18-398.el5 on CentOS release 5.11 (Final),,,,general-purpose,22,39,28,3
Default,192.168.97.39,,,,"Microsoft Windows 7, Microsoft Windows Server 2008 R2, Microsoft Windows 10, Microsoft Windows Vista, Microsoft Windows Server 2008",,,,general-purpose,0,0,9,2
Default,192.168.97.40,,,nbarrett-dev.dc.demo.io,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,5,1
Default,192.168.97.42,,,purvi-dev.dc.demo.io,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.44,ea16eeb7-c106-45e8-adbd-9f5739c54e1b,52:54:00:04:90:ba,tenable-56goghzp.dc.demo.io,Linux Kernel 4.18.0-80.11.2.el8_0.x86_64 on CentOS Linux release 8.0.1905 (Core),,,,general-purpose,0,0,1,1
Default,192.168.97.45,,,mdinh-virtual-machine.dc.demo.io,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,0,0
Default,192.168.97.47,,,,Arista EOS,,,,unknown,0,0,3,0
Default,192.168.97.50,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.52,,,win-6bgfs9nlvk6.dc.demo.io,Arista EOS,,,,unknown,0,0,3,0
Default,192.168.97.53,9afc2526-25de-4032-baf6-b7266db0c87b,00:50:56:a6:cd:81,tenable-7se6qcnb.dc.demo.io,FreeBSD 11.0_16,,,,general-purpose,1,0,4,1
Default,192.168.97.54,,,w3yland-ubuntudev.dc.demo.io,Linux Kernel 4.15 on Ubuntu 18.04 (bionic),,,,general-purpose,0,0,3,0
Default,192.168.97.57,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.58,78b0372c-947b-4ddb-8d79-4239da04fb39,00:50:56:a6:61:93,squid.dc.demo.io,Linux Kernel 3.10.0-327.22.2.el7.x86_64 on CentOS Linux release 7.2.1511 (Core),,,,general-purpose,8,83,114,16
Default,192.168.97.59,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,0,0
Default,192.168.97.60,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.61,,,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.97.64,,,,Microsoft Windows 7 Enterprise,,,,general-purpose,1,1,15,4
Default,192.168.97.66,,,tenable-8ygvb0pm.dc.demo.io,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.97.68,,,,Linux Kernel 2.6,,,,general-purpose,0,0,0,0
Default,192.168.97.70,,,win-2ugjdj85t7r.dc.demo.io,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,0
Default,192.168.97.71,,,djivani77.dc.demo.io,ExtremeXOS,,,,unknown,0,0,4,0
Default,192.168.97.72,,,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,3,0
Default,192.168.97.73,,,tenable.dc.demo.io,Linux Kernel 2.6,,,,general-purpose,0,0,0,0
Default,192.168.97.75,,00:50:56:a6:3c:bf,,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,1,2,8,0
Default,192.168.97.76,6532fcfc-395f-4775-879a-2ed6e0eb3ab6,00:50:56:a6:eb:6f,tenable-rpg3mu69.dc.demo.io,Linux Kernel 3.10.0-1062.12.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,17,32,7
Default,192.168.97.77,ddac8686-2270-4a91-a758-41bd5ff3193e,00:50:56:a6:44:54,,Linux Kernel 3.10.0-862.el7.x86_64 on CentOS Linux release 7.5.1804 (Core),,,,general-purpose,3,41,66,8
Default,192.168.97.78,,,,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,0,0
Default,192.168.97.80,,,win-sg1m5djv3ji.dc.demo.io,Arista EOS,,,,unknown,0,0,3,0
Default,192.168.97.82,,,win-geeams9l24r.dc.demo.io,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.97.83,,,win-3sa74rcuirn.dc.demo.io,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.84,,,tenable-2sv9fdjp.dc.demo.io,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,,,general-purpose,0,0,6,3
Default,192.168.97.85,,,,Microsoft Windows 10,,,,general-purpose,0,0,0,0
Default,192.168.97.87,,,kapatelperf-virtual-machine.dc.demo.io,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,2,0
Default,192.168.97.88,,,tenable-3rzx9eug.dc.demo.io,Microsoft Windows 10 Pro,,,,unknown,0,0,6,0
Default,192.168.97.89,,00:50:56:a6:d0:f3,tenable-axy6mbvk.dc.demo.io,Linux Kernel 4.18.0-147.el8.x86_64 on CentOS Linux release 8.1.1911 (Core),,,,general-purpose,0,0,1,1
Default,192.168.97.91,597d725c-1d7b-4348-a592-51a58ffed313,00:50:56:a6:6a:3e,,Linux Kernel 3.10.0-1127.19.1.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,0,3,1
Default,192.168.97.92,,,,Linux Kernel 4.15 on Ubuntu 18.04 (bionic),,,,general-purpose,0,0,1,0
Default,192.168.97.95,,,,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,0
Default,192.168.97.96,,,,Microsoft Windows 10,,,,unknown,0,0,4,0
Default,192.168.97.97,,,,Linux Kernel 2.6,,,,general-purpose,0,0,0,0
Default,192.168.97.98,,,sc-automation-nessus.dc.demo.io,CentOS Linux 7 Linux Kernel 3.10,,,,unknown,0,0,0,1
Default,192.168.97.101,,,hostzyajcnko.dc.demo.io,Arista EOS,,,,unknown,0,0,3,0
Default,192.168.97.102,6532fcfc-395f-4775-879a-2ed6e0eb3ab6,,,Arista EOS,,,,unknown,0,0,3,0
Default,192.168.97.104,,,desktop-2fdsqnf.dc.demo.io,Ubuntu 16.04 Linux Kernel 4.4,,,,unknown,0,0,2,0
Default,192.168.97.117,,00:50:56:a6:49:41,,Microsoft Windows Server 2012 R2 Standard,,,,general-purpose,1,1,14,0
Default,192.168.97.118,,,,Windows Server 2016 Standard 14393,,,,general-purpose,0,0,9,0
Default,192.168.97.121,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,1
Default,192.168.97.122,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,0,0
Default,192.168.97.133,,00:50:56:a6:b0:cb,,Linux Kernel 3.10.0-693.el7.x86_64 on Red Hat Enterprise Linux Client release 7.4 (Maipo),,,,general-purpose,15,114,215,28
Default,192.168.97.134,,,,Linux Kernel 2.6,,,,unknown,0,0,3,2
Default,192.168.97.135,,,,Windows Server 2016 Standard 14393,,,,general-purpose,0,0,10,0
Default,192.168.97.136,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,3,1
Default,192.168.97.137,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,4,2
Default,192.168.97.138,,52:54:00:48:39:00,,Linux Kernel 3.10.0-1062.12.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,16,26,9
Default,192.168.97.139,,52:54:00:70:5f:72,,Linux Kernel 3.10.0-1062.12.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,17,26,9
Default,192.168.97.150,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,5,2
Default,192.168.97.153,,00:50:56:a6:26:0e,,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,3,2,11,1
Default,192.168.97.154,,00:50:56:a6:53:48,,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,3,3,12,1
Default,192.168.97.155,,00:50:56:a6:62:d6,,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,3,2,11,1
Default,192.168.97.156,aef2e5ea-2870-4bcd-b139-54c72c5bb963,00:50:56:a6:20:76,,Linux Kernel 2.6.32-754.3.5.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,17,25,5
Default,192.168.97.164,,00:50:56:a6:04:24,,Linux Kernel 2.6.32-754.24.3.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,2,11,17,3
Default,192.168.97.188,5b901232-4da5-4d7e-bfe6-5e9ae8d38173,00:50:56:a6:38:4e,,Linux Kernel 3.10.0-1062.1.2.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,16,21,6
Default,192.168.97.195,,,,Microsoft Windows 10 Enterprise,,,,general-purpose,0,0,6,0
Default,192.168.97.199,aef2e5ea-2870-4bcd-b139-54c72c5bb963,00:50:56:a6:04:71,,Linux Kernel 2.6.32-754.3.5.el6.x86_64 on CentOS release 6.10 (Final),,,,general-purpose,0,17,26,5
Default,192.168.97.201,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,1,1
Default,192.168.97.203,,,,Linux Kernel 4.15 on Ubuntu 18.04 (bionic),,,,general-purpose,0,0,5,0
Default,192.168.97.207,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,6,2
Default,192.168.97.209,6c8f163c-47ff-4605-9d29-c12b12a70a5c,00:50:56:a6:64:45,,Linux Kernel 3.10.0-862.el7.x86_64 on CentOS Linux release 7.5.1804 (Core),,,,general-purpose,3,39,64,9
Default,192.168.97.210,cbf6ab1b-53e0-42c1-a376-96930ca676e1,00:50:56:a6:5b:78,,Linux Kernel 3.10.0-1127.8.2.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,general-purpose,0,1,4,2
Default,192.168.97.211,,00:50:56:a6:6a:1f,,Mac OS X 10.14.4,,,,general-purpose,2,12,6,1
Default,192.168.97.212,cc433633-158e-4319-90eb-f7b9b402fd39,00:50:56:a6:58:05,,Mac OS X 10.14,,,,general-purpose,1,14,7,1
Default,192.168.97.213,,,,"Linux Kernel 3.13, Linux Kernel 3.10, Linux Kernel 4.2, Linux Kernel 4.8",,,,general-purpose,0,0,0,1
Default,192.168.97.216,,,,Microsoft Windows 10 Enterprise,,,,general-purpose,0,0,6,0
Default,192.168.97.217,633494aa-05e2-4f72-92d6-cff8d7fab688,00:50:56:a6:11:af,,Linux Kernel 3.10.0-862.el7.x86_64 on CentOS Linux release 7.5.1804 (Core),,,,general-purpose,3,34,50,8
Default,192.168.97.218,,00:50:56:a6:2a:6c,,Mac OS X 10.14.4,,,,general-purpose,1,8,4,1
Default,192.168.97.219,e202b1e3-a9d4-4c0e-8608-a8c1adecfe32,00:50:56:a6:19:c3,,Linux Kernel 3.10.0-957.5.1.el7.x86_64 on CentOS Linux release 7.6.1810 (Core),,,,general-purpose,3,25,59,7
Default,192.168.97.222,,,,,,,,,0,0,0,0
Default,192.168.97.237,,00:50:56:a6:0e:65,,Microsoft Windows Server 2008 R2 Standard Service Pack 1,,,,general-purpose,2,1,10,0
Default,192.168.97.241,,,,Unix,,,,general-purpose,0,0,5,2
Default,192.168.97.248,,,,Unix,,,,general-purpose,0,0,6,2
Default,192.168.97.249,,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,,,general-purpose,0,0,1,0
Default,192.168.97.252,,74:86:7a:ee:2a:b4,,Integrated Dell Remote Access Controller (iDRAC),,,,embedded,0,1,1,2
Default,192.168.97.253,,,dev-benchmark.dc.demo.io,"Linux Kernel 3.10, Linux Kernel 3.5, Linux Kernel 3.8, Linux Kernel 3.9",,,,general-purpose,0,0,4,2
Default,192.168.168.211,c0d792df-6b0e-4e9d-a238-dd63561bfca0,08:00:27:8f:e3:d3,,Linux Kernel 3.10.0-1062.18.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core),,,,general-purpose,1,13,33,8
Agents,192.168.16.139,061059b6-f273-45e4-80b4-1a82c30e3c42,00:50:56:a6:1f:ff,rita,Microsoft Windows 10 Pro,,,,,22,113,49,3
Agents,192.168.15.102,1230cf99-1054-4cfc-a9cb-aea22ce024bc,00:50:56:a6:46:0d,se-dc2,Microsoft Windows Server 2019 Standard,,,,,16,20,12,1
Agents,10.0.75.1,155e3f7a-3e2e-4e3a-910c-3edb567dea7f,00:50:56:a6:60:bc,adam,Microsoft Windows 10 Pro,,,,,18,117,62,5
Agents,192.168.15.109,16caa865-6bfb-41b5-af20-9865b9b8ef5f,00:50:56:a6:3a:d9,sccm,Microsoft Windows Server 2019 Standard,,,,,14,20,9,0
Agents,192.168.15.30,340e6ba3-5e14-453c-933b-8a18235e919a,00:50:56:a6:2d:03,se-nfs,Microsoft Windows Server 2019 Standard,,,,,15,21,19,1
Agents,192.168.16.46,41367538-3358-4e1d-b936-d8e6b8a58475,00:50:56:a6:a5:73,kevin,Microsoft Windows 10 Pro,,,,,1,4,2,1
Agents,192.168.15.124,43fc28b3-eaa4-4f72-a07f-bac0efbe9fb9,00:50:56:a6:2e:78,sql,Microsoft Windows Server 2016 Standard,,,,,8,27,27,1
Agents,192.168.15.146,4a863213-1f9e-4d8e-be18-a7c10fac89f1,00:50:56:a6:5b:2b,sensor.demo.io,Linux Kernel 3.10.0-1127.18.2.el7.x86_64 on CentOS Linux release 7.8.2003 (Core),,,,,0,0,0,0
Agents,192.168.16.138,566524ab-de4e-411f-ae42-3e70c920eb4e,00:50:56:a6:28:73,miles,Microsoft Windows 10 Pro,,,,,22,113,49,3
Agents,192.168.15.126,63001e33-e2e4-43d3-a6bc-b5e72f66e56a,00:50:56:a6:56:c8,splunk,,,,,,26,193,196,12
Agents,192.168.16.123,686e820a-53d8-45e5-945c-e2c4a5abafd0,00:50:56:a6:0d:fd,sam,Microsoft Windows 10 Pro,,,,,17,115,47,3
Agents,192.168.15.101,69d272a4-e00c-48c8-8b32-50bb9b2a9ab9,00:50:56:a6:5d:c9,se-dc1,Microsoft Windows Server 2019 Standard,,,,,16,20,12,1
